pop	pop_type	num_TP	out	coexist_length	mutate_TP	all	fixed_basal
403	del_araBAD	7	1	198	231	22	0
403	del_araBAD	7	1	198	264	73	0
403	del_araBAD	7	1	198	297	0	0
404	del_mutL	9	1	99	29	32	31
404	del_mutL	9	1	99	66	100	1
404	del_mutL	9	1	99	99	610	0
404	del_mutL	9	1	99	132	299	0
404	del_mutL	9	1	99	165	397	1
404	del_mutL	9	1	99	198	80	0
404	del_mutL	9	1	99	231	226	0
404	del_mutL	9	1	99	264	265	0
404	del_mutL	9	1	99	297	0	0
405	del_srlD	8	1	165	29	7	7
405	del_srlD	8	1	165	66	157	6
405	del_srlD	8	1	165	99	131	23
405	del_srlD	8	1	165	132	76	0
405	del_srlD	8	1	165	165	92	0
405	del_srlD	8	1	165	231	74	5
405	del_srlD	8	1	165	264	126	0
405	del_srlD	8	1	165	297	0	0
406	del_mutL_araBAD	9	1	99	29	46	46
406	del_mutL_araBAD	9	1	99	66	60	6
406	del_mutL_araBAD	9	1	99	99	43	6
406	del_mutL_araBAD	9	1	99	132	48	0
406	del_mutL_araBAD	9	1	99	165	170	0
406	del_mutL_araBAD	9	1	99	198	153	5
406	del_mutL_araBAD	9	1	99	231	194	9
406	del_mutL_araBAD	9	1	99	264	77	0
406	del_mutL_araBAD	9	1	99	297	0	0
407	del_mutL_srlD	8	1	231	29	30	28
407	del_mutL_srlD	8	1	231	66	281	5
407	del_mutL_srlD	8	1	231	99	142	0
407	del_mutL_srlD	8	1	231	132	43	0
407	del_mutL_srlD	8	1	231	165	88	0
407	del_mutL_srlD	8	1	231	231	113	1
407	del_mutL_srlD	8	1	231	264	336	5
407	del_mutL_srlD	8	1	231	297	0	0
408	del_araBAD	9	1	165	29	18	4
408	del_araBAD	9	1	165	66	5	0
408	del_araBAD	9	1	165	99	34	0
408	del_araBAD	9	1	165	132	219	1
408	del_araBAD	9	1	165	165	196	0
408	del_araBAD	9	1	165	198	26	0
408	del_araBAD	9	1	165	231	91	0
408	del_araBAD	9	1	165	264	347	1
408	del_araBAD	9	1	165	297	0	0
409	del_mutL	8	1	231	29	51	36
409	del_mutL	8	1	231	66	101	1
409	del_mutL	8	1	231	99	73	0
409	del_mutL	8	1	231	165	180	0
409	del_mutL	8	1	231	198	20	0
409	del_mutL	8	1	231	231	85	0
409	del_mutL	8	1	231	264	151	17
409	del_mutL	8	1	231	297	0	0
410	del_srlD	8	0	0	29	46	10
410	del_srlD	8	0	0	66	86	8
410	del_srlD	8	0	0	99	52	8
410	del_srlD	8	0	0	132	15	3
410	del_srlD	8	0	0	165	9	3
410	del_srlD	8	0	0	231	31	9
410	del_srlD	8	0	0	264	206	58
410	del_srlD	8	0	0	297	0	0
411	del_mutL_araBAD	9	1	132	29	114	70
411	del_mutL_araBAD	9	1	132	66	80	37
411	del_mutL_araBAD	9	1	132	99	36	17
411	del_mutL_araBAD	9	1	132	132	44	0
411	del_mutL_araBAD	9	1	132	165	196	19
411	del_mutL_araBAD	9	1	132	198	154	2
411	del_mutL_araBAD	9	1	132	231	48	0
411	del_mutL_araBAD	9	1	132	264	217	2
411	del_mutL_araBAD	9	1	132	297	0	0
412	wt	9	0	0	29	14	4
412	wt	9	0	0	66	7	0
412	wt	9	0	0	99	5	1
412	wt	9	0	0	132	0	0
412	wt	9	0	0	165	13	6
412	wt	9	0	0	198	27	0
412	wt	9	0	0	231	1	0
412	wt	9	0	0	264	76	2
412	wt	9	0	0	297	0	0
413	wt	8	0	0	29	10	6
413	wt	8	0	0	66	37	34
413	wt	8	0	0	99	33	30
413	wt	8	0	0	165	70	45
413	wt	8	0	0	198	30	1
413	wt	8	0	0	231	26	20
413	wt	8	0	0	264	346	305
413	wt	8	0	0	297	0	0
414	del_mutL_srlD	9	1	198	29	29	24
414	del_mutL_srlD	9	1	198	66	154	7
414	del_mutL_srlD	9	1	198	99	203	0
414	del_mutL_srlD	9	1	198	132	357	0
414	del_mutL_srlD	9	1	198	165	496	0
414	del_mutL_srlD	9	1	198	198	137	1
414	del_mutL_srlD	9	1	198	231	198	0
414	del_mutL_srlD	9	1	198	264	304	3
414	del_mutL_srlD	9	1	198	297	0	0
415	del_araBAD	9	1	66	29	15	10
415	del_araBAD	9	1	66	66	6	6
415	del_araBAD	9	1	66	99	42	41
415	del_araBAD	9	1	66	132	11	10
415	del_araBAD	9	1	66	165	92	22
415	del_araBAD	9	1	66	198	57	11
415	del_araBAD	9	1	66	231	83	4
415	del_araBAD	9	1	66	264	249	19
415	del_araBAD	9	1	66	297	0	0
416	del_mutL	9	0	0	29	52	44
416	del_mutL	9	0	0	66	147	8
416	del_mutL	9	0	0	99	91	0
416	del_mutL	9	0	0	132	34	0
416	del_mutL	9	0	0	165	58	0
416	del_mutL	9	0	0	198	23	0
416	del_mutL	9	0	0	231	67	3
416	del_mutL	9	0	0	264	137	0
416	del_mutL	9	0	0	297	0	0
417	del_srlD	9	1	165	29	98	10
417	del_srlD	9	1	165	66	11	9
417	del_srlD	9	1	165	99	7	5
417	del_srlD	9	1	165	132	25	0
417	del_srlD	9	1	165	165	75	2
417	del_srlD	9	1	165	198	87	0
417	del_srlD	9	1	165	231	53	0
417	del_srlD	9	1	165	264	112	3
417	del_srlD	9	1	165	297	0	0
418	del_mutL_araBAD	9	1	165	29	26	25
418	del_mutL_araBAD	9	1	165	66	95	0
418	del_mutL_araBAD	9	1	165	99	88	0
418	del_mutL_araBAD	9	1	165	132	148	0
418	del_mutL_araBAD	9	1	165	165	130	0
418	del_mutL_araBAD	9	1	165	198	102	0
418	del_mutL_araBAD	9	1	165	231	188	0
418	del_mutL_araBAD	9	1	165	264	281	14
418	del_mutL_araBAD	9	1	165	297	0	0
419	del_mutL_srlD	8	1	132	66	12	1
419	del_mutL_srlD	8	1	132	99	252	0
419	del_mutL_srlD	8	1	132	132	146	0
419	del_mutL_srlD	8	1	132	165	151	0
419	del_mutL_srlD	8	1	132	198	87	0
419	del_mutL_srlD	8	1	132	231	140	0
419	del_mutL_srlD	8	1	132	264	43	0
419	del_mutL_srlD	8	1	132	297	0	0
420	del_araBAD	9	1	165	29	17	16
420	del_araBAD	9	1	165	66	4	2
420	del_araBAD	9	1	165	99	8	7
420	del_araBAD	9	1	165	132	7	6
420	del_araBAD	9	1	165	165	120	1
420	del_araBAD	9	1	165	198	49	0
420	del_araBAD	9	1	165	231	50	1
420	del_araBAD	9	1	165	264	141	13
420	del_araBAD	9	1	165	297	0	0
421	del_mutL	8	1	66	29	19	19
421	del_mutL	8	1	66	66	91	24
421	del_mutL	8	1	66	99	57	1
421	del_mutL	8	1	66	132	65	2
421	del_mutL	8	1	66	165	160	0
421	del_mutL	8	1	66	231	89	0
421	del_mutL	8	1	66	264	124	0
421	del_mutL	8	1	66	297	0	0
422	del_srlD	9	-1	0	29	129	8
422	del_srlD	9	-1	0	66	91	7
422	del_srlD	9	-1	0	99	21	14
422	del_srlD	9	-1	0	132	11	6
422	del_srlD	9	-1	0	165	11	9
422	del_srlD	9	-1	0	198	11	1
422	del_srlD	9	-1	0	231	8	5
422	del_srlD	9	-1	0	264	86	4
422	del_srlD	9	-1	0	297	0	0
423	del_mutL_araBAD	9	1	165	29	68	63
423	del_mutL_araBAD	9	1	165	66	105	15
423	del_mutL_araBAD	9	1	165	99	1	0
423	del_mutL_araBAD	9	1	165	132	168	137
423	del_mutL_araBAD	9	1	165	165	71	1
423	del_mutL_araBAD	9	1	165	198	67	0
423	del_mutL_araBAD	9	1	165	231	219	1
423	del_mutL_araBAD	9	1	165	264	383	6
423	del_mutL_araBAD	9	1	165	297	0	0
424	wt	9	1	132	29	7	7
424	wt	9	1	132	66	41	30
424	wt	9	1	132	99	22	20
424	wt	9	1	132	132	26	26
424	wt	9	1	132	165	15	13
424	wt	9	1	132	198	80	4
424	wt	9	1	132	231	92	4
424	wt	9	1	132	264	239	6
424	wt	9	1	132	297	0	0
501	wt	7	-1	0	22	11	8
501	wt	7	-1	0	50	3	1
501	wt	7	-1	0	75	9	5
501	wt	7	-1	0	100	0	0
501	wt	7	-1	0	175	14	11
501	wt	7	-1	0	200	44	0
501	wt	7	-1	0	225	0	0
502	del_mutL_srlD	7	1	125	22	82	15
502	del_mutL_srlD	7	1	125	50	47	33
502	del_mutL_srlD	7	1	125	75	16	16
502	del_mutL_srlD	7	1	125	100	91	2
502	del_mutL_srlD	7	1	125	175	62	0
502	del_mutL_srlD	7	1	125	200	180	0
502	del_mutL_srlD	7	1	125	225	0	0
503	del_araBAD	8	0	0	22	5	4
503	del_araBAD	8	0	0	50	16	4
503	del_araBAD	8	0	0	75	11	0
503	del_araBAD	8	0	0	100	2	1
503	del_araBAD	8	0	0	150	122	0
503	del_araBAD	8	0	0	175	24	0
503	del_araBAD	8	0	0	200	36	0
503	del_araBAD	8	0	0	225	0	0
504	del_mutL	8	0	0	22	38	35
504	del_mutL	8	0	0	50	7	5
504	del_mutL	8	0	0	75	19	17
504	del_mutL	8	0	0	100	7	6
504	del_mutL	8	0	0	150	67	14
504	del_mutL	8	0	0	175	16	11
504	del_mutL	8	0	0	200	37	0
504	del_mutL	8	0	0	225	0	0
505	del_srlD	8	-1	0	22	120	4
505	del_srlD	8	-1	0	50	56	0
505	del_srlD	8	-1	0	75	20	10
505	del_srlD	8	-1	0	100	51	1
505	del_srlD	8	-1	0	150	134	7
505	del_srlD	8	-1	0	175	12	2
505	del_srlD	8	-1	0	200	50	0
505	del_srlD	8	-1	0	225	0	0
506	del_mutL_araBAD	8	1	25	22	17	17
506	del_mutL_araBAD	8	1	25	50	5	5
506	del_mutL_araBAD	8	1	25	75	12	12
506	del_mutL_araBAD	8	1	25	100	64	4
506	del_mutL_araBAD	8	1	25	150	127	6
506	del_mutL_araBAD	8	1	25	175	30	0
506	del_mutL_araBAD	8	1	25	200	76	0
506	del_mutL_araBAD	8	1	25	225	0	0
507	del_mutL_srlD	5	0	0	22	62	16
507	del_mutL_srlD	5	0	0	50	83	1
507	del_mutL_srlD	5	0	0	75	47	33
507	del_mutL_srlD	5	0	0	100	300	1
507	del_mutL_srlD	5	0	0	150	0	0
508	del_araBAD	7	-1	0	22	24	13
508	del_araBAD	7	-1	0	50	7	0
508	del_araBAD	7	-1	0	75	11	7
508	del_araBAD	7	-1	0	100	13	12
508	del_araBAD	7	-1	0	150	53	12
508	del_araBAD	7	-1	0	200	107	0
508	del_araBAD	7	-1	0	225	0	0
509	del_mutL	8	-1	0	22	35	22
509	del_mutL	8	-1	0	50	33	28
509	del_mutL	8	-1	0	75	21	21
509	del_mutL	8	-1	0	100	4	3
509	del_mutL	8	-1	0	150	40	8
509	del_mutL	8	-1	0	175	32	10
509	del_mutL	8	-1	0	200	76	1
509	del_mutL	8	-1	0	225	0	0
510	del_srlD	8	0	0	22	105	6
510	del_srlD	8	0	0	50	24	6
510	del_srlD	8	0	0	75	7	2
510	del_srlD	8	0	0	100	102	4
510	del_srlD	8	0	0	150	4	0
510	del_srlD	8	0	0	175	156	0
510	del_srlD	8	0	0	200	95	0
510	del_srlD	8	0	0	225	0	0
511	del_mutL_araBAD	6	0	0	75	45	36
511	del_mutL_araBAD	6	0	0	100	30	16
511	del_mutL_araBAD	6	0	0	150	9	9
511	del_mutL_araBAD	6	0	0	175	41	35
511	del_mutL_araBAD	6	0	0	200	16	0
511	del_mutL_araBAD	6	0	0	225	0	0
512	wt	7	0	0	22	3	3
512	wt	7	0	0	50	12	2
512	wt	7	0	0	75	6	1
512	wt	7	0	0	100	2	1
512	wt	7	0	0	175	40	8
512	wt	7	0	0	200	51	0
512	wt	7	0	0	225	0	0
513	wt	7	0	0	22	9	9
513	wt	7	0	0	50	15	3
513	wt	7	0	0	75	9	0
513	wt	7	0	0	100	1	0
513	wt	7	0	0	175	141	0
513	wt	7	0	0	200	45	3
513	wt	7	0	0	225	0	0
514	del_mutL_srlD	8	0	0	22	16	12
514	del_mutL_srlD	8	0	0	50	253	14
514	del_mutL_srlD	8	0	0	75	54	3
514	del_mutL_srlD	8	0	0	100	14	1
514	del_mutL_srlD	8	0	0	150	65	0
514	del_mutL_srlD	8	0	0	175	79	0
514	del_mutL_srlD	8	0	0	200	84	7
514	del_mutL_srlD	8	0	0	225	0	0
515	del_araBAD	8	0	0	22	11	9
515	del_araBAD	8	0	0	50	175	10
515	del_araBAD	8	0	0	75	58	0
515	del_araBAD	8	0	0	100	4	3
515	del_araBAD	8	0	0	150	6	3
515	del_araBAD	8	0	0	175	1	1
515	del_araBAD	8	0	0	200	48	0
515	del_araBAD	8	0	0	225	0	0
516	del_mutL	8	0	0	22	52	49
516	del_mutL	8	0	0	50	75	75
516	del_mutL	8	0	0	75	44	43
516	del_mutL	8	0	0	100	227	0
516	del_mutL	8	0	0	150	267	72
516	del_mutL	8	0	0	175	68	2
516	del_mutL	8	0	0	200	109	0
516	del_mutL	8	0	0	225	0	0
517	del_srlD	8	-1	0	22	71	4
517	del_srlD	8	-1	0	50	65	9
517	del_srlD	8	-1	0	75	0	0
517	del_srlD	8	-1	0	100	25	0
517	del_srlD	8	-1	0	150	48	19
517	del_srlD	8	-1	0	175	31	1
517	del_srlD	8	-1	0	200	86	0
517	del_srlD	8	-1	0	225	0	0
518	del_mutL_araBAD	8	-1	0	22	17	13
518	del_mutL_araBAD	8	-1	0	50	27	21
518	del_mutL_araBAD	8	-1	0	75	23	17
518	del_mutL_araBAD	8	-1	0	100	10	8
518	del_mutL_araBAD	8	-1	0	150	52	10
518	del_mutL_araBAD	8	-1	0	175	25	18
518	del_mutL_araBAD	8	-1	0	200	35	0
518	del_mutL_araBAD	8	-1	0	225	0	0
519	del_mutL_srlD	8	0	0	22	26	23
519	del_mutL_srlD	8	0	0	50	304	11
519	del_mutL_srlD	8	0	0	75	39	31
519	del_mutL_srlD	8	0	0	100	7	2
519	del_mutL_srlD	8	0	0	150	39	18
519	del_mutL_srlD	8	0	0	175	62	0
519	del_mutL_srlD	8	0	0	200	36	1
519	del_mutL_srlD	8	0	0	225	0	0
520	del_araBAD	8	0	0	22	13	5
520	del_araBAD	8	0	0	50	8	1
520	del_araBAD	8	0	0	75	10	1
520	del_araBAD	8	0	0	100	2	2
520	del_araBAD	8	0	0	150	25	11
520	del_araBAD	8	0	0	175	24	9
520	del_araBAD	8	0	0	200	6	0
520	del_araBAD	8	0	0	225	0	0
521	del_mutL	7	1	100	22	30	9
521	del_mutL	7	1	100	50	20	2
521	del_mutL	7	1	100	75	29	3
521	del_mutL	7	1	100	100	9	0
521	del_mutL	7	1	100	150	42	0
521	del_mutL	7	1	100	175	117	0
521	del_mutL	7	1	100	200	0	0
522	del_srlD	8	-1	0	22	138	4
522	del_srlD	8	-1	0	50	42	1
522	del_srlD	8	-1	0	75	25	6
522	del_srlD	8	-1	0	100	60	0
522	del_srlD	8	-1	0	150	50	8
522	del_srlD	8	-1	0	175	41	5
522	del_srlD	8	-1	0	200	51	1
522	del_srlD	8	-1	0	225	0	0
523	del_mutL_araBAD	8	0	0	22	22	19
523	del_mutL_araBAD	8	0	0	50	16	16
523	del_mutL_araBAD	8	0	0	75	8	7
523	del_mutL_araBAD	8	0	0	100	18	6
523	del_mutL_araBAD	8	0	0	150	27	3
523	del_mutL_araBAD	8	0	0	175	53	0
523	del_mutL_araBAD	8	0	0	200	58	0
523	del_mutL_araBAD	8	0	0	225	0	0
524	wt	7	-1	0	50	17	9
524	wt	7	-1	0	75	2	2
524	wt	7	-1	0	100	2	2
524	wt	7	-1	0	150	8	8
524	wt	7	-1	0	175	54	1
524	wt	7	-1	0	200	31	1
524	wt	7	-1	0	225	0	0
